ICAPIT44,-34.16546,-59.73266
ICARME12,-34.37757,-59.82116
ICHIVI6,-34.78903,-59.86612
IHERNA51,-31.24903,-60.00265
INOGOYDE2,-32.07533,-59.44906
ICAPIT43,-34.16496,-59.73167
IENTRERO15,-31.39391,-59.71103
ILAPAZ46,-31.38665,-59.66655
IBARAD6,-33.8154,-59.51693
ISUIPA1,-34.77305,-59.69273
IPARAN27,-31.22947,-59.98642
ITALADEP4,-32.30333,-59.14139
IDEPAR11,-33.1508,-59.32459
IBARAD3,-33.81841,-59.50838
IVILLA602,-31.67271,-59.30949
ISANAN26,-34.30557,-59.51685
ISANAN74,-34.434,-59.46
ISANANDR8,-34.45724,-59.45503
IMERCE15,-34.67672,-59.47258
IVILLA601,-31.67863,-59.3067
INOGOY1,-32.07726,-59.46282
IDEPAR95,-32.85635,-59.36646
IBARAD4,-33.92148,-59.37343
ISANAN9,-34.25227,-59.48069
ISANAN15,-34.46347,-59.44805
IMERCE29,-34.67438,-59.45762
IMERCE10,-34.64969,-59.43887
ICHIVI17,-34.8688,-59.97407
ICHIVI1,-34.90303,-60.00219
IVILLA619,-31.64599,-59.28001
IIRAZU4,-32.92652,-58.95683
IBUENOSA44,-34.24459,-59.47641
ISANAN107,-34.44568,-59.4461
ISANAN59,-34.45347,-59.4278
IMERCE12,-34.67188,-59.43087
IMERCEDE4,-34.70019,-59.42953
IBALARIC2,-34.97729,-59.84625
INAVARRO2,-34.92495,-59.54168
