"stationID","geom","obsTimeLocal","precipTotal_mm"
IROSAR100,POINT (-60.661 -32.934),2025-01-08 21:59:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 22:04:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 22:09:48.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 22:14:52.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 22:19:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 22:24:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 22:29:48.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 22:34:52.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 22:39:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 22:44:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 22:49:48.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 22:54:52.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 22:59:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 23:04:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 23:09:48.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 23:14:52.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 23:19:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 23:24:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 23:29:48.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 23:34:52.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 23:39:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 23:44:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 23:49:48.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 23:54:52.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-08 23:59:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 00:04:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 00:09:48.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 00:14:52.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 00:19:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 00:24:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 00:29:48.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 00:34:52.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 00:39:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 00:44:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 00:49:48.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 00:54:52.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 00:59:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 01:04:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 01:09:48.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 01:14:52.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 01:19:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 01:24:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 01:29:48.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 01:34:52.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 01:39:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 01:44:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 01:49:48.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 01:54:52.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 01:59:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 02:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 02:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 02:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 02:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 02:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 02:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 02:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 02:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 02:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 02:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 02:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 02:59:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 03:04:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 03:09:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 03:14:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 03:19:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 03:24:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 03:29:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 03:34:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 03:39:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 03:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 03:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 03:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 03:59:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 04:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 04:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 04:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 04:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 04:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 04:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 04:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 04:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 04:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 04:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 04:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 04:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 05:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 05:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 05:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 05:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 05:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 05:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 05:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 05:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 05:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 05:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 05:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 05:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 06:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 06:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 06:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 06:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 06:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 06:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 06:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 06:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 06:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 06:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 06:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 06:59:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 07:04:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 07:09:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 07:14:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 07:19:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 07:24:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 07:29:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 07:34:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 07:39:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 07:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 07:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 07:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 07:59:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 08:04:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 08:09:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 08:14:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 08:19:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 08:24:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 08:29:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 08:34:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 08:39:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 08:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 08:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 08:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 08:59:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 09:04:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 09:09:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 09:14:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 09:19:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 09:24:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 09:29:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 09:34:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 09:39:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 09:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 09:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 09:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 09:59:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 10:04:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 10:09:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 10:14:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 10:19:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 10:24:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 10:29:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 10:34:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 10:39:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 10:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 10:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 10:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 10:59:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 11:04:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 11:09:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 11:14:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 11:19:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 11:24:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 11:29:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 11:34:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 11:39:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 11:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 11:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 11:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 11:59:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 12:04:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 12:09:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 12:14:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 12:19:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 12:24:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 12:29:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 12:34:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 12:39:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 12:44:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 12:49:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 12:54:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 12:59:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 13:04:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 13:09:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 13:14:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 13:19:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 13:24:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 13:29:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 13:34:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 13:39:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 13:44:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 13:49:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 13:54:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 13:59:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 14:04:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 14:09:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 14:14:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 14:19:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 14:24:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 14:29:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 14:34:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 14:39:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 14:44:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 14:49:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 14:54:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 14:59:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 15:04:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 15:09:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 15:14:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 15:19:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 15:24:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 15:29:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 15:34:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 15:39:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 15:44:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 15:49:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 15:54:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 15:59:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 16:04:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 16:09:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 16:14:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 16:19:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 16:24:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 16:29:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 16:34:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 16:39:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 16:44:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 16:49:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 16:54:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 16:59:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 17:04:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 17:09:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 17:14:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 17:19:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 17:24:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 17:29:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 17:34:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 17:39:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 17:44:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 17:49:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 17:54:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 17:59:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 18:04:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 18:09:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 18:14:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 18:19:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 18:24:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 18:29:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 18:34:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 18:39:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 18:44:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 18:49:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 18:54:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 18:59:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 19:04:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 19:09:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 19:14:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 19:19:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 19:24:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 19:29:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 19:34:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 19:39:48.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 19:44:52.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 19:49:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 19:54:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 19:59:48.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 20:04:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 20:09:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 20:14:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 20:19:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 20:24:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 20:29:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 20:34:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 20:39:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 20:44:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 20:49:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 20:54:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 20:59:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 21:04:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 21:09:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 21:14:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 21:19:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 21:24:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 21:29:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 21:34:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 21:39:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 21:44:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 21:49:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 21:54:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 21:59:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 22:04:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 22:09:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 22:14:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 22:19:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 22:24:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 22:29:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 22:34:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 22:39:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 22:44:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 22:49:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 22:54:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 22:59:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 23:04:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 23:09:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 23:14:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 23:19:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 23:24:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 23:29:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 23:34:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 23:39:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 23:44:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 23:49:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 23:54:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-09 23:59:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 00:04:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 00:09:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 00:14:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 00:19:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 00:24:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 00:29:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 00:34:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 00:39:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 00:44:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 00:49:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 00:54:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 00:59:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 01:04:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 01:09:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 01:14:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 01:19:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 01:24:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 01:29:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 01:34:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 01:39:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 01:44:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 01:49:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 01:54:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 01:59:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 02:04:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 02:09:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 02:14:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 02:19:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 02:24:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 02:29:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 02:34:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 02:39:47.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 02:44:51.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 02:49:55.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 02:54:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-10 02:59:47.000,0.0
